cathol,cathol,2
obama,obama,2
tim,pm lee,2
lol,singaporean,2
lee hsien loong congratul,& congratul,2
jail,india,2
william opt,iso 100 f/5.6,2
lim chu kan,tengah,2
lee,u n mr.obama,2
