5152,0,1634
5152,0,423
5152,0,3848
5152,0,5153
1634,0,423
1634,0,3848
1634,0,5153
1634,0,6170
1634,0,73
423,0,3848
423,0,5153
423,0,1548
3848,0,5153
17,0,83
17,0,9
17,0,21
17,0,5589
17,0,2365
17,0,5312
17,0,5384
83,0,9
83,0,21
83,0,6802
83,0,6803
83,0,6804
9,0,21
9,0,13
9,0,1913
9,0,5225
9,0,38
9,0,5274
9,0,32
9,0,9
9,0,5499
9,0,2029
9,0,926
9,0,966
9,0,913
9,0,4284
9,0,5691
9,0,5823
9,0,5824
9,0,5825
9,0,42
9,0,126
9,0,6016
9,0,4422
9,0,6017
9,0,11
9,0,261
9,0,6182
9,0,6222
9,0,6289
9,0,6290
9,0,6291
9,0,6292
9,0,2745
9,0,71
9,0,371
9,0,2437
9,0,1659
9,0,764
9,0,23
9,0,7
9,0,1151
9,0,166
9,0,194
9,0,6673
9,0,6674
9,0,73
9,0,6731
9,0,258
9,0,6755
9,0,177
9,0,58
9,0,153
9,0,2102
9,0,527
9,0,7057
9,0,1180
9,0,2285
9,0,7058
9,0,904
9,0,356
9,0,296
9,0,323
9,0,7090
9,0,7215
9,0,48
9,0,199
9,0,1181
9,0,7415
9,0,7477
9,0,3073
9,0,451
9,0,5619
9,0,6684
21,0,2877
21,0,261
21,0,1227
21,0,7008
21,0,13
21,0,356
21,0,296
21,0,73
21,0,7477
21,0,7528
5157,0,13
5157,0,5157
13,0,1913
13,0,5225
13,0,38
13,0,5262
13,0,2735
13,0,13
13,0,621
13,0,4284
13,0,5691
13,0,906
13,0,5935
13,0,5252
13,0,6037
13,0,622
13,0,2771
13,0,258
13,0,6273
13,0,6289
13,0,6290
13,0,6291
13,0,6292
13,0,6312
13,0,2745
13,0,166
13,0,371
13,0,2437
13,0,23
13,0,7
13,0,126
13,0,4038
13,0,177
13,0,73
13,0,58
13,0,6821
13,0,451
13,0,5159
13,0,6907
13,0,76
13,0,6971
13,0,4090
13,0,773
13,0,323
13,0,527
13,0,764
13,0,904
13,0,11
13,0,356
13,0,7167
13,0,261
13,0,296
13,0,7464
13,0,3073
13,0,5198
13,0,7542
153,0,98
153,0,6520
98,0,48
98,0,4771
98,0,6212
5181,0,5182
32,0,2373
32,0,32
32,0,5206
32,0,5212
32,0,724
32,0,3182
32,0,73
32,0,144
32,0,2161
2373,0,5206
2373,0,1256
2373,0,5246
2373,0,310
2373,0,5247
2373,0,3137
2373,0,67
5212,0,724
5212,0,3182
724,0,3182
1913,0,5225
1913,0,38
5225,0,38
177,0,412
177,0,108
177,0,42
177,0,5240
177,0,5846
177,0,6755
177,0,4038
177,0,371
412,0,108
412,0,42
412,0,5240
108,0,42
108,0,5240
108,0,108
42,0,5240
42,0,42
42,0,5823
42,0,5824
42,0,5825
1256,0,5246
1256,0,310
1256,0,1256
1256,0,5247
1256,0,3137
1256,0,67
5246,0,310
5246,0,5247
5246,0,3137
5246,0,67
310,0,310
310,0,5247
310,0,3137
310,0,67
5247,0,3137
5247,0,67
3137,0,67
832,0,5281
5291,0,1623
5291,0,5292
5291,0,5291
1623,0,5292
261,0,73
261,0,11
261,0,3921
261,0,6677
261,0,2745
261,0,5198
261,0,6678
261,0,6679
261,0,296
73,0,5730
73,0,96
73,0,465
73,0,987
73,0,1096
73,0,144
73,0,5992
73,0,73
73,0,5312
73,0,2745
73,0,296
73,0,7130
73,0,6170
5351,0,5351
5368,0,527
527,0,166
527,0,2986
2735,0,621
613,0,4319
1488,0,371
371,0,598
371,0,2437
371,0,4038
5589,0,2365
821,0,5627
821,0,5425
821,0,5369
821,0,5720
821,0,821
5627,0,5425
5425,0,455
5425,0,6450
926,0,966
966,0,11
687,0,5661
687,0,258
126,0,3113
126,0,6891
126,0,4472
913,0,913
4284,0,5691
666,0,667
5730,0,96
5730,0,465
5730,0,987
5730,0,1096
96,0,465
96,0,987
96,0,1096
465,0,987
465,0,1096
987,0,1096
2759,0,2130
2759,0,2759
5773,0,296
296,0,2745
296,0,294
166,0,1325
166,0,2102
166,0,2986
5823,0,5824
5823,0,5825
5824,0,5825
5825,0,258
1899,0,5874
5252,0,6057
5252,0,931
5947,0,5159
5947,0,1180
5159,0,1180
5159,0,5159
1180,0,1180
1180,0,7057
1180,0,2285
1180,0,7058
4733,0,536
6016,0,4422
6016,0,6017
4422,0,6017
6030,0,6031
5369,0,5720
60,0,60
60,0,6194
60,0,6195
60,0,6196
60,0,6718
60,0,5188
6052,0,6053
6057,0,931
30,0,1764
30,0,4330
1764,0,4330
5165,0,6082
5165,0,5198
11,0,6281
11,0,1203
11,0,1046
11,0,1546
11,0,904
11,0,4466
11,0,57
11,0,451
11,0,258
11,0,3073
2389,0,5189
2389,0,6141
5189,0,6141
6148,0,1181
1181,0,258
1181,0,1181
1181,0,7415
389,0,446
446,0,2641
446,0,4914
258,0,6350
258,0,6705
258,0,258
258,0,7268
258,0,6684
161,0,855
161,0,1404
161,0,6810
855,0,1404
6194,0,6195
6194,0,6196
6195,0,6196
6209,0,6210
48,0,4771
48,0,48
48,0,6212
4771,0,6212
2641,0,4914
5312,0,5384
6275,0,6276
6281,0,1203
6281,0,1046
1203,0,1046
6289,0,6290
6289,0,6291
6289,0,6292
6290,0,6291
6290,0,6292
6291,0,6292
6307,0,6308
2745,0,6677
2745,0,5198
2745,0,6678
2745,0,6679
71,0,1659
71,0,764
6325,0,6326
6325,0,6327
6326,0,6327
7,0,34
7,0,103
7,0,6445
7,0,6446
7,0,6447
7,0,6448
7,0,5314
7,0,6449
7,0,23
7,0,6543
7,0,6544
7,0,1254
6356,0,6357
6356,0,6358
6356,0,6359
6357,0,6358
6357,0,6359
6358,0,6359
6397,0,6398
6426,0,6427
3390,0,6433
3390,0,6434
6433,0,6434
103,0,6445
103,0,6446
103,0,6447
103,0,6448
103,0,5314
103,0,6449
6445,0,6446
6445,0,6447
6445,0,6448
6445,0,5314
6445,0,6449
6446,0,6447
6446,0,6448
6446,0,5314
6446,0,6449
6447,0,6448
6447,0,5314
6447,0,6449
6448,0,5314
6448,0,6449
5314,0,6449
455,0,6450
1659,0,764
685,0,1109
685,0,6459
685,0,6460
1109,0,6459
1109,0,6460
6459,0,6460
5507,0,2786
23,0,23
23,0,309
6543,0,6544
6543,0,1254
6544,0,1254
6558,0,64
6574,0,6575
6579,0,3449
6585,0,6586
6593,0,217
6620,0,1227
194,0,6673
194,0,6674
6673,0,6674
6677,0,5198
6677,0,6678
6677,0,6679
5198,0,6678
5198,0,6679
6678,0,6679
755,0,36
755,0,1177
36,0,1177
6718,0,5188
6726,0,1646
5602,0,6734
58,0,172
6802,0,6803
6802,0,6804
6803,0,6804
6821,0,451
451,0,5619
225,0,1128
6843,0,6843
6846,0,22
6891,0,4472
76,0,6971
76,0,4090
76,0,773
6971,0,4090
6971,0,773
4090,0,773
323,0,7090
6998,0,6999
6998,0,6797
6998,0,7000
6998,0,7001
6999,0,6797
6999,0,7000
6999,0,7001
6797,0,7000
6797,0,7001
6797,0,6797
7000,0,7001
7053,0,7053
7057,0,2285
7057,0,7058
2285,0,7058
777,0,5546
4466,0,57
7143,0,7144
7153,0,7154
4878,0,7187
212,0,3143
7314,0,5226
7376,0,3101
7399,0,7400
7466,0,1002
7466,0,167
1002,0,167
7472,0,109
7521,0,7521
7521,0,7522
663,0,6984
663,0,6571
6984,0,6571
11,1,9
11,1,13
11,1,48
11,1,5192
11,1,161
11,1,1213
11,1,5255
11,1,258
11,1,323
11,1,904
11,1,5357
11,1,5213
11,1,98
11,1,966
11,1,3331
11,1,293
11,1,1634
11,1,5514
11,1,5729
11,1,139
11,1,21
11,1,5741
11,1,5759
11,1,5760
11,1,534
11,1,371
11,1,11
11,1,350
11,1,1755
11,1,6484
11,1,2908
11,1,73
11,1,6972
11,1,94
11,1,7033
11,1,39
11,1,3939
11,1,7098
11,1,4466
11,1,96
11,1,4692
11,1,5226
9,1,13
9,1,21
9,1,258
9,1,5172
9,1,607
9,1,261
9,1,9
9,1,64
9,1,451
9,1,323
9,1,904
9,1,1227
9,1,2745
9,1,48
9,1,73
9,1,4472
9,1,2329
9,1,217
9,1,5238
9,1,1180
9,1,62
9,1,1324
9,1,687
9,1,5255
9,1,5258
9,1,5259
9,1,530
9,1,581
9,1,5269
9,1,5270
9,1,5308
9,1,5311
9,1,312
9,1,5165
9,1,5228
9,1,296
9,1,98
9,1,1386
9,1,855
9,1,294
9,1,624
9,1,1177
9,1,599
9,1,966
9,1,194
9,1,126
9,1,844
9,1,5386
9,1,5387
9,1,350
9,1,821
9,1,5395
9,1,5401
9,1,546
9,1,589
9,1,5402
9,1,371
9,1,724
9,1,153
9,1,5431
9,1,91
9,1,574
9,1,5454
9,1,5456
9,1,5457
9,1,177
9,1,5462
9,1,2214
9,1,5469
9,1,5481
9,1,536
9,1,3034
9,1,906
9,1,5504
9,1,57
9,1,5515
9,1,5516
9,1,5519
9,1,17
9,1,1013
9,1,2460
9,1,5544
9,1,5549
9,1,729
9,1,5561
9,1,5564
9,1,1129
9,1,5567
9,1,5568
9,1,791
9,1,5569
9,1,3921
9,1,5570
9,1,5587
9,1,1920
9,1,5594
9,1,5595
9,1,5604
9,1,610
9,1,2758
9,1,5623
9,1,5624
9,1,5625
9,1,5636
9,1,4284
9,1,5644
9,1,5645
9,1,5312
9,1,2999
9,1,534
9,1,212
9,1,7
9,1,32
9,1,23
9,1,5680
9,1,1046
9,1,5682
9,1,4692
9,1,5688
9,1,42
9,1,1987
9,1,983
9,1,58
9,1,5741
9,1,917
9,1,5746
9,1,618
9,1,5754
9,1,5755
9,1,2755
9,1,1537
9,1,5762
9,1,1473
9,1,480
9,1,5192
9,1,5800
9,1,5807
9,1,276
9,1,5400
9,1,5260
9,1,5834
9,1,1910
9,1,5855
9,1,5856
9,1,5857
9,1,788
9,1,5053
9,1,613
9,1,5864
9,1,426
9,1,5865
9,1,5866
9,1,2474
9,1,364
9,1,5879
9,1,5880
9,1,5881
9,1,1749
9,1,71
9,1,5929
9,1,5930
9,1,5937
9,1,777
9,1,5944
9,1,5945
9,1,5946
9,1,1988
9,1,5953
9,1,2759
9,1,5977
9,1,30
9,1,293
9,1,6026
9,1,3710
9,1,60
9,1,6041
9,1,161
9,1,6042
9,1,248
9,1,6063
9,1,5198
9,1,1332
9,1,326
9,1,1181
9,1,44
9,1,310
9,1,360
9,1,467
9,1,701
9,1,6245
9,1,6252
9,1,5691
9,1,6262
9,1,6266
9,1,4867
9,1,6272
9,1,304
9,1,108
9,1,6282
9,1,3154
9,1,6294
9,1,1899
9,1,6295
9,1,3243
9,1,560
9,1,6306
9,1,786
9,1,6340
9,1,6352
9,1,760
9,1,6353
9,1,6362
9,1,5502
9,1,6368
9,1,6391
9,1,6403
9,1,2088
9,1,6422
9,1,6436
9,1,83
9,1,65
9,1,4504
9,1,134
9,1,279
9,1,6540
9,1,39
9,1,725
9,1,1325
9,1,5200
9,1,2834
9,1,934
9,1,623
9,1,2698
9,1,5720
9,1,236
9,1,539
9,1,6642
9,1,1584
9,1,896
9,1,2982
9,1,1590
9,1,6663
9,1,6693
9,1,46
9,1,746
9,1,622
9,1,6698
9,1,38
9,1,6712
9,1,5597
9,1,6742
9,1,6743
9,1,6748
9,1,6749
9,1,6750
9,1,394
9,1,2927
9,1,6801
9,1,5922
9,1,3058
9,1,6816
9,1,5679
9,1,1661
9,1,103
9,1,6831
9,1,2833
9,1,6863
9,1,6868
9,1,6890
9,1,6898
9,1,3304
9,1,1564
9,1,412
9,1,4323
9,1,6950
9,1,251
9,1,6972
9,1,1256
9,1,1634
9,1,6510
9,1,7035
9,1,2588
9,1,946
9,1,5215
9,1,6270
9,1,7135
9,1,7136
9,1,180
9,1,243
9,1,514
9,1,76
9,1,7193
9,1,764
9,1,5070
9,1,1213
9,1,5872
9,1,594
9,1,2928
9,1,4607
9,1,7261
9,1,144
9,1,465
9,1,7269
9,1,7270
9,1,7271
9,1,7275
9,1,7276
9,1,2976
9,1,567
9,1,7313
9,1,7319
9,1,397
9,1,166
9,1,7336
9,1,479
9,1,779
9,1,7349
9,1,2942
9,1,7404
9,1,353
9,1,1602
9,1,7453
9,1,322
9,1,3195
9,1,6257
9,1,7467
9,1,96
9,1,7489
9,1,7492
9,1,7493
9,1,1531
9,1,4320
9,1,527
9,1,8
9,1,3353
9,1,7016
9,1,5452
9,1,2029
13,1,42
13,1,64
13,1,388
13,1,13
13,1,38
13,1,5196
13,1,5197
13,1,73
13,1,21
13,1,2745
13,1,261
13,1,5269
13,1,5270
13,1,48
13,1,2588
13,1,687
13,1,855
13,1,5374
13,1,5375
13,1,5409
13,1,724
13,1,5413
13,1,1056
13,1,126
13,1,5422
13,1,423
13,1,5423
13,1,5424
13,1,3331
13,1,5351
13,1,1155
13,1,216
13,1,323
13,1,258
13,1,5561
13,1,296
13,1,134
13,1,4445
13,1,5572
13,1,364
